,ID,Sex,Age,âÒìöéûä‘,15çŒÇ‹Ç≈ÇÃåß,15çŒÇ‹Ç≈ÇÃínàÊ,15çŒÇ‹Ç≈ÇÃìåêº,ç°èZÇÒÇ≈Ç¢ÇÈåß,ç°èZÇÒÇ≈Ç¢ÇÈínàÊ,ç°èZÇÒÇ≈Ç¢ÇÈìåêº,ç°Ç∆êÃÇ™àÍèè=0,0:Ç¶Ç—,1:åäéq,2:Ç‹ÇÆÇÎ,3:Ç¢Ç©,4:Ç§Ç…,5:Ç¢Ç≠ÇÁ,6:ã éq,7:Ç∆ÇÎ,8:ìSâŒä™,9:Ç©Ç¡Çœä™,è„à 3ÉlÉ^ÇÃÇ±Ç¡ÇƒÇËïΩãœ,è„à 3ÉlÉ^ÇÃÇ∫Ç¢ÇΩÇ≠ïΩãœ
240,5235,0,0,287,44,9,1,44,9,1,0,5,7,1,9,6,4,8,3,2,10,1.522849,2.646672
241,4849,0,3,303,0,0,0,0,0,0,0,6,4,2,5,10,8,9,3,1,7,1.522849,2.646672
242,3519,0,3,296,18,5,0,18,5,0,0,2,1,3,7,10,9,8,6,4,5,1.808307,1.901868
243,1282,1,2,275,8,3,0,14,3,0,1,5,7,3,6,2,9,8,1,4,10,1.044819,3.21582
244,9593,1,3,244,13,3,0,14,3,0,1,4,1,3,6,8,7,9,2,5,10,1.082599,2.784213
245,8430,1,3,304,7,2,0,7,2,0,0,4,5,7,1,3,6,10,2,8,9,1.3511,3.095963
246,8484,1,2,367,16,3,0,13,3,0,1,6,4,2,5,10,3,8,1,7,9,1.195429,3.018514
247,5271,0,1,283,25,6,1,25,6,1,0,5,8,1,4,6,10,2,7,3,9,2.128255,1.495676
248,3719,0,3,302,18,5,0,18,5,0,0,8,5,6,1,3,4,10,2,7,9,1.3511,3.095963
249,9075,1,2,328,18,5,0,18,5,0,0,5,10,2,3,6,1,8,4,7,9,1.907611,2.028413
250,8345,1,1,312,34,7,1,34,7,1,0,5,3,2,8,6,7,10,1,4,9,1.082599,2.784213
251,1305,0,5,349,17,4,0,17,4,0,0,3,9,5,6,7,2,8,4,1,10,2.080328,2.037873
252,8879,1,1,219,13,3,0,29,6,1,1,5,4,7,3,2,10,8,1,6,9,1.3511,3.095963
253,5433,0,3,413,42,9,1,13,3,0,1,3,7,2,6,4,5,9,1,8,10,1.683464,2.732866
254,4793,0,5,373,14,3,0,13,3,0,1,5,9,2,7,8,10,4,1,3,6,1.522849,2.646672
255,9845,1,0,246,12,3,0,12,3,0,0,4,8,3,9,10,6,7,1,2,5,1.522849,2.646672
256,8219,1,1,230,26,6,1,26,6,1,0,6,8,3,4,1,5,9,2,7,10,1.044819,3.21582
257,6573,0,1,330,16,3,0,16,3,0,0,7,10,5,1,8,6,2,4,3,9,2.434535,1.375819
258,9966,1,0,433,25,6,1,25,6,1,0,9,7,4,8,5,1,10,3,2,6,1.35462,2.920218
259,5335,0,3,238,13,3,0,24,5,0,1,6,4,7,9,2,1,8,3,5,10,0.87659,3.489366
260,3567,0,3,350,35,8,1,35,8,1,0,3,10,6,2,7,4,5,1,8,9,1.989744,2.613009
261,1345,0,1,171,13,3,0,13,3,0,0,2,6,4,1,8,10,9,3,5,7,1.989744,2.613009
262,9805,1,2,646,29,6,1,26,6,1,1,4,1,6,3,2,9,8,5,7,10,1.475943,2.264964
263,9129,1,1,429,43,9,1,43,9,1,0,4,9,1,6,2,3,10,5,8,7,1.282492,2.619123
264,4187,0,3,244,2,1,0,8,3,0,1,5,7,4,9,2,1,10,3,6,8,0.87659,3.489366
265,9041,1,2,284,34,7,1,31,7,1,1,7,5,6,8,1,2,9,3,4,10,0.87659,3.489366
266,1064,1,3,431,14,3,0,14,3,0,0,6,9,4,5,1,3,10,2,7,8,0.87659,3.489366
267,4747,0,3,312,42,9,1,42,9,1,0,1,9,3,5,6,7,8,2,4,10,1.683464,2.732866
268,3935,0,1,260,31,7,1,31,7,1,0,9,2,7,4,1,3,10,5,6,8,1.001433,2.658368
269,6293,0,4,656,43,9,1,43,9,1,0,3,6,4,7,1,5,9,2,8,10,1.364625,3.203719
270,6203,0,3,444,11,3,0,11,3,0,0,3,8,1,2,4,9,10,7,5,6,2.395646,1.742765
271,1579,1,3,177,7,2,0,7,2,0,0,6,7,2,9,5,4,8,1,3,10,1.522849,2.646672
272,9548,1,3,453,13,3,0,24,5,0,1,4,1,3,5,10,8,6,2,7,9,1.082599,2.784213
273,9008,1,3,190,12,3,0,12,3,0,0,1,7,4,2,8,9,5,3,6,10,1.989744,2.613009
274,8059,1,0,226,26,6,1,26,6,1,0,3,9,2,6,8,7,10,1,5,4,1.683464,2.732866
275,3601,0,2,192,0,0,0,0,0,0,0,6,10,2,7,9,3,5,1,4,8,1.195429,3.018514
276,1017,0,1,221,25,6,1,25,6,1,0,4,8,1,5,9,2,10,3,6,7,1.195429,3.018514
277,3365,0,2,239,6,1,0,6,1,0,0,10,8,5,4,2,1,7,3,6,9,0.87659,3.489366
278,3693,0,2,338,7,2,0,11,3,0,1,2,1,7,8,4,6,10,5,3,9,1.967499,1.803572
279,5903,0,3,415,29,6,1,27,6,1,1,3,6,1,8,9,7,5,2,4,10,1.683464,2.732866
280,9541,1,2,242,16,3,0,16,3,0,0,3,7,5,6,4,2,9,1,8,10,1.515235,3.006412
281,9975,1,0,282,12,3,0,12,3,0,0,4,6,2,8,10,3,9,1,5,7,1.195429,3.018514
282,1493,1,1,248,36,8,1,36,8,1,0,3,10,1,2,8,9,7,4,5,6,2.395646,1.742765
283,8913,1,2,243,14,3,0,14,3,0,0,8,9,3,4,10,1,7,2,5,6,1.195429,3.018514
284,4633,0,2,446,13,3,0,13,3,0,0,5,7,4,9,3,2,8,1,6,10,0.87659,3.489366
285,1321,0,1,210,14,3,0,14,3,0,0,4,2,6,10,3,7,1,5,8,9,1.369166,2.104069
286,1186,0,1,253,5,1,0,29,6,1,1,6,1,8,7,4,3,9,2,5,10,0.914371,3.057759
287,5775,0,2,274,17,4,0,17,4,0,0,6,8,2,3,10,9,4,1,5,7,1.669938,2.62511
288,1864,1,2,318,18,5,0,14,3,0,1,3,4,2,8,9,10,7,1,5,6,1.683464,2.732866
289,9992,1,3,227,26,6,1,26,6,1,0,1,6,4,7,3,10,9,5,2,8,1.929718,2.23518
290,6225,0,1,215,11,3,0,11,3,0,0,9,8,3,7,5,2,6,1,4,10,1.195429,3.018514
291,9880,1,1,313,1,1,0,13,3,0,1,5,3,7,6,1,8,4,2,9,10,0.763761,3.255065
292,3541,0,2,362,13,3,0,13,3,0,0,10,9,4,7,6,8,3,1,2,5,1.722353,2.36592
293,9391,1,2,425,19,5,0,19,5,0,0,1,10,4,3,9,2,8,5,7,6,2.227417,2.016311
294,9345,1,2,291,30,7,1,40,9,1,1,4,1,7,6,2,10,3,5,9,8,1.369166,2.104069
295,1551,0,3,229,13,3,0,13,3,0,0,3,8,4,9,10,5,1,6,2,7,2.448061,1.483575
296,5241,0,0,229,23,6,1,23,6,1,0,3,8,2,4,10,7,9,1,5,6,1.683464,2.732866
297,9618,1,2,245,14,3,0,14,3,0,0,2,10,8,3,1,9,4,6,7,5,2.076807,2.213618
298,1403,1,1,192,31,7,1,31,7,1,0,8,2,5,4,9,10,1,3,7,6,1.282103,2.50346
299,7245,0,1,223,25,6,1,25,6,1,0,3,5,1,7,4,2,9,6,8,10,1.921137,2.136169
300,1009,1,0,280,13,3,0,13,3,0,0,2,9,3,6,10,5,8,1,4,7,1.683464,2.732866
301,8779,1,1,239,26,6,1,26,6,1,0,3,5,9,1,10,6,4,2,8,7,1.989744,2.613009
302,8295,1,1,246,18,5,0,18,5,0,0,5,10,2,6,9,1,7,3,4,8,1.195429,3.018514
303,8492,1,2,283,11,3,0,12,3,0,1,5,7,2,10,3,4,6,1,9,8,1.044819,3.21582
304,4607,0,1,193,27,6,1,27,6,1,0,8,5,2,9,7,6,1,4,3,10,2.128255,1.495676
305,5381,0,2,371,3,1,0,3,1,0,0,5,10,2,7,4,3,6,1,9,8,1.195429,3.018514
306,1813,0,4,678,11,3,0,11,3,0,0,7,5,2,6,1,9,10,3,8,4,1.044819,3.21582
307,1851,0,2,244,17,4,0,17,4,0,0,4,1,5,8,6,7,9,2,3,10,1.241791,2.685917
308,1127,1,2,331,13,3,0,14,3,0,1,3,1,6,4,10,2,5,8,7,9,1.640078,2.175414
309,8962,1,1,269,26,6,1,26,6,1,0,5,2,7,6,4,3,9,1,8,10,0.914371,3.057759
310,1442,0,1,215,10,3,0,11,3,0,1,6,3,2,4,8,10,5,1,7,9,1.082599,2.784213
311,9671,1,2,266,20,2,0,13,3,0,1,2,4,7,6,1,9,10,3,5,8,1.364625,3.203719
312,8440,1,3,498,7,2,0,18,5,0,1,3,5,6,9,1,2,10,4,7,8,1.602298,2.607022
313,8573,1,2,221,14,3,0,14,3,0,0,5,4,6,9,2,1,8,3,7,10,0.87659,3.489366
314,1422,0,3,206,0,0,0,0,0,0,0,6,10,2,5,1,9,8,3,4,7,1.044819,3.21582
315,5885,0,4,743,30,7,1,30,7,1,0,9,6,3,7,2,1,10,4,5,8,1.282492,2.619123
316,9616,1,1,222,16,3,0,18,5,0,1,2,8,5,1,9,10,7,4,6,3,3.049309,1.457857
317,1716,1,1,252,10,3,0,10,3,0,0,4,8,3,2,10,9,7,1,6,5,1.669938,2.62511
318,3067,0,5,329,6,1,0,11,3,0,1,3,2,1,9,8,4,7,6,5,10,1.808307,1.901868
319,3695,0,2,253,14,3,0,14,3,0,0,6,2,9,7,4,5,8,1,3,10,1.241791,2.685917
320,5559,0,2,233,14,3,0,14,3,0,0,2,8,1,9,7,4,5,6,3,10,2.248557,1.764327
321,5665,0,2,226,13,3,0,13,3,0,0,6,7,2,8,4,5,9,1,3,10,1.522849,2.646672
322,1455,1,2,284,26,6,1,26,6,1,0,3,1,5,2,10,9,8,6,4,7,2.114588,1.78201
323,0,0,2,785,26,6,1,8,3,0,1,6,1,5,9,3,8,4,2,7,10,0.763761,3.255065
324,1575,0,4,445,26,6,1,26,6,1,0,9,1,5,10,8,6,2,7,3,4,1.847196,1.534921
325,3515,0,2,241,31,7,1,14,3,0,1,2,10,1,3,6,5,7,4,8,9,2.395646,1.742765
326,1356,1,1,222,26,6,1,26,6,1,0,9,3,6,5,1,4,10,2,8,7,0.763761,3.255065
327,5831,0,3,210,0,0,0,0,0,0,0,2,3,7,6,8,4,1,10,5,9,2.007811,1.621115
328,6593,0,2,318,4,1,0,4,1,0,0,2,8,6,7,9,10,3,5,4,1,2.942532,1.296962
329,6103,0,1,224,17,4,0,17,4,0,0,8,2,6,1,4,5,10,3,7,9,1.38888,2.664355
330,3385,0,1,173,19,5,0,19,5,0,0,2,9,4,6,3,1,7,10,5,8,1.602298,2.607022
331,3539,0,0,240,10,3,0,10,3,0,0,6,8,3,5,10,2,7,1,9,4,1.195429,3.018514
332,9759,1,0,268,16,3,0,16,3,0,0,4,9,2,1,10,6,7,3,5,8,1.669938,2.62511
333,9947,1,2,348,13,3,0,13,3,0,0,3,10,5,4,9,2,7,1,6,8,1.515235,3.006412
334,8113,1,2,312,10,3,0,10,3,0,0,1,6,2,3,10,9,7,8,4,5,2.395646,1.742765
335,1987,0,1,261,12,3,0,12,3,0,0,2,8,7,4,3,6,10,1,5,9,1.364625,3.203719
336,9664,1,2,179,39,9,1,25,6,1,1,7,9,4,6,2,1,8,3,5,10,0.87659,3.489366
337,5113,0,1,265,8,3,0,4,1,0,1,7,2,3,6,10,5,8,1,4,9,1.082599,2.784213
338,9206,1,0,260,18,5,0,18,5,0,0,8,4,7,3,10,2,9,1,5,6,1.501709,2.898656
339,8217,1,3,261,18,5,0,18,5,0,0,6,7,5,3,1,2,8,10,4,9,1.588772,2.499265
340,9035,1,1,233,8,3,0,8,3,0,0,2,10,6,7,9,1,3,4,8,5,2.12064,1.855417
341,9694,1,2,252,39,9,1,39,9,1,0,8,7,3,5,6,1,9,2,4,10,1.195429,3.018514
342,5399,0,3,326,30,7,1,29,6,1,1,5,6,7,8,4,3,9,1,2,10,1.35462,2.920218
343,4433,0,1,204,0,0,0,0,0,0,0,5,7,4,6,1,2,9,3,8,10,0.87659,3.489366
344,8566,1,2,236,13,3,0,13,3,0,0,5,9,2,7,8,1,10,4,3,6,1.760522,2.049975
345,1567,1,1,185,7,2,0,14,3,0,1,5,7,2,9,6,4,8,1,3,10,1.522849,2.646672
346,9055,1,1,290,24,5,0,24,5,0,0,8,6,5,7,2,1,9,3,4,10,0.87659,3.489366
347,9566,1,2,294,22,2,0,22,2,0,0,2,1,6,3,8,10,5,7,4,9,2.114588,1.78201
348,8072,1,2,380,14,3,0,13,3,0,1,10,5,1,2,3,6,7,4,8,9,1.757001,2.225719
349,6739,0,2,228,40,9,1,18,5,0,1,8,4,3,6,9,10,5,2,1,7,1.522849,2.646672
350,1868,0,2,348,6,1,0,12,3,0,1,1,2,8,7,3,4,5,6,10,9,1.489469,2.37272
351,9818,1,0,521,13,3,0,13,3,0,0,6,3,7,8,5,1,9,2,4,10,0.914371,3.057759
352,9504,1,3,317,19,5,0,18,5,0,1,4,3,5,7,9,1,8,2,6,10,0.914371,3.057759
353,8230,1,3,306,13,3,0,25,6,1,1,7,3,5,6,4,10,8,1,2,9,1.241791,2.685917
354,1174,1,3,257,29,6,1,26,6,1,1,7,2,4,6,9,8,5,1,3,10,1.241791,2.685917
355,4671,0,3,219,21,2,0,21,2,0,0,4,5,6,9,2,3,8,1,7,10,0.87659,3.489366
356,6509,0,1,327,43,9,1,43,9,1,0,7,1,4,5,3,2,6,8,9,10,1.001433,2.658368
357,1369,1,2,478,12,3,0,12,3,0,0,7,9,3,2,10,4,6,1,5,8,1.669938,2.62511
358,3579,0,3,225,19,5,0,19,5,0,0,6,1,2,4,7,10,8,3,5,9,1.082599,2.784213
359,3779,0,2,290,29,6,1,13,3,0,1,7,5,6,9,2,4,10,1,3,8,1.204011,3.117524
360,1259,0,1,239,18,5,0,18,5,0,0,7,5,3,10,9,8,4,2,1,6,1.522849,2.646672
361,9456,1,1,243,13,3,0,13,3,0,0,1,10,9,5,2,3,7,4,6,8,1.602298,2.607022
362,1734,1,1,264,15,4,0,13,3,0,1,7,5,4,8,1,3,9,2,6,10,0.87659,3.489366
363,4843,0,3,260,14,3,0,14,3,0,0,6,7,2,3,5,10,8,1,4,9,1.669938,2.62511
364,8377,1,1,329,13,3,0,13,3,0,0,2,3,7,9,10,4,1,6,5,8,2.007811,1.621115
365,1514,1,1,257,12,3,0,12,3,0,0,3,2,4,5,10,8,6,1,7,9,1.402406,2.772111
366,8845,1,1,180,43,9,1,43,9,1,0,10,3,8,7,1,4,5,2,9,6,0.763761,3.255065
367,1677,1,1,346,43,9,1,43,9,1,0,1,5,2,6,10,9,8,4,3,7,2.248557,1.764327
368,4783,0,2,310,29,6,1,26,6,1,1,10,2,5,1,6,3,7,4,8,9,1.626553,2.067658
369,8340,1,2,506,17,4,0,14,3,0,1,9,3,5,6,1,4,8,2,7,10,0.763761,3.255065
370,8664,1,3,279,13,3,0,14,3,0,1,5,10,7,6,9,3,1,8,4,2,2.454497,1.58261
371,8456,1,2,255,13,3,0,13,3,0,0,4,1,7,9,5,8,3,2,6,10,1.282103,2.50346
372,9656,1,2,215,16,3,0,16,3,0,0,4,1,8,10,6,3,7,9,2,5,1.479464,2.089219
373,6123,0,1,224,14,3,0,14,3,0,0,5,6,3,10,9,1,4,2,7,8,1.195429,3.018514
374,6689,0,2,369,12,3,0,12,3,0,0,5,10,4,2,1,9,7,3,6,8,1.3511,3.095963
375,4981,0,0,349,24,5,0,24,5,0,0,10,7,5,1,2,4,9,6,3,8,1.916193,2.127423
376,5081,0,3,228,26,6,1,29,6,1,1,7,8,5,1,3,6,10,4,2,9,1.916193,2.127423
377,9339,1,1,364,18,5,0,18,5,0,0,2,10,4,6,9,5,8,1,3,7,1.842655,2.63457
378,8736,1,2,165,36,8,1,11,3,0,1,5,2,6,7,3,4,10,1,8,9,0.763761,3.255065
379,9308,1,0,250,11,3,0,4,1,0,1,2,7,5,8,3,4,9,1,6,10,1.364625,3.203719
380,1604,1,2,346,13,3,0,11,3,0,1,3,10,2,4,1,6,9,7,5,8,1.770527,2.333475
381,8536,1,1,209,26,6,1,26,6,1,0,4,8,2,3,9,1,6,5,7,10,1.907611,2.028413
382,1197,1,2,221,16,3,0,14,3,0,1,4,8,7,3,6,2,9,1,5,10,1.501709,2.898656
383,8278,1,1,212,13,3,0,13,3,0,0,10,5,4,6,2,3,9,1,7,8,0.87659,3.489366
384,6191,0,4,372,26,6,1,25,6,1,1,5,10,4,6,3,2,9,1,7,8,0.87659,3.489366
385,4021,0,1,263,26,6,1,26,6,1,0,1,4,7,2,9,8,3,6,5,10,2.59515,1.462013
386,3147,0,1,165,11,3,0,11,3,0,0,4,6,2,3,9,8,7,1,5,10,1.669938,2.62511
387,9626,1,4,550,26,6,1,26,6,1,0,4,8,6,5,2,3,10,1,7,9,0.87659,3.489366
388,8073,1,2,238,26,6,1,26,6,1,0,1,9,4,5,8,7,2,6,3,10,2.448061,1.483575
389,1680,1,1,507,0,0,0,12,3,0,1,2,5,10,3,7,1,4,9,6,8,2.227417,2.016311
390,8342,1,1,259,14,3,0,14,3,0,0,5,4,3,7,6,2,9,1,8,10,1.195429,3.018514
391,8837,1,2,238,18,5,0,18,5,0,0,1,4,8,10,9,7,3,5,6,2,2.942532,1.296962
392,4501,0,5,311,13,3,0,13,3,0,0,6,5,2,7,4,3,10,1,8,9,1.195429,3.018514
393,3281,0,4,366,13,3,0,12,3,0,1,6,4,2,9,3,5,8,1,7,10,1.044819,3.21582
394,9690,1,1,304,35,8,1,30,7,1,1,6,9,2,1,7,5,10,3,4,8,1.669938,2.62511
395,1855,0,3,318,26,6,1,26,6,1,0,3,1,6,2,4,7,10,8,5,9,2.114588,1.78201
396,1889,1,4,291,13,3,0,12,3,0,1,7,5,4,9,3,2,10,1,6,8,0.87659,3.489366
397,9002,1,3,306,13,3,0,13,3,0,0,7,6,1,2,9,10,5,8,4,3,2.729502,1.469959
398,4757,0,2,179,29,6,1,29,6,1,0,1,2,6,7,9,10,3,5,8,4,2.007811,1.621115
399,9561,1,3,302,26,6,1,26,6,1,0,3,10,5,6,9,1,7,2,4,8,1.515235,3.006412
400,1991,1,2,239,18,5,0,18,5,0,0,5,8,3,2,4,6,10,1,7,9,1.669938,2.62511
401,6733,0,3,219,11,3,0,11,3,0,0,9,8,2,5,4,3,6,1,7,10,1.195429,3.018514
402,9588,1,2,254,26,6,1,26,6,1,0,8,1,3,9,5,6,7,4,2,10,1.647692,1.815673
403,9734,1,0,182,8,3,0,8,3,0,0,6,10,3,4,5,8,9,1,2,7,1.522849,2.646672
404,5709,0,2,361,27,6,1,26,6,1,1,8,5,2,3,9,7,10,1,4,6,1.669938,2.62511
405,1402,1,1,299,13,3,0,4,1,0,1,10,3,9,6,1,4,2,5,8,7,1.369166,2.104069
406,1251,1,1,415,31,7,1,31,7,1,0,7,5,4,6,2,1,8,3,9,10,0.87659,3.489366
407,7177,0,3,331,0,0,0,0,0,0,0,2,6,8,3,7,4,9,1,5,10,1.989744,2.613009
408,1465,1,2,426,37,8,1,14,3,0,1,10,3,5,4,9,8,2,1,7,6,1.282103,2.50346
409,6467,0,1,191,39,9,1,39,9,1,0,2,6,7,9,3,5,1,10,8,4,1.970031,2.052723
410,5065,0,2,305,18,5,0,18,5,0,0,5,1,2,8,4,7,9,6,3,10,1.647692,1.815673
411,9192,1,1,271,0,0,0,18,5,0,1,4,7,2,5,3,1,6,9,10,8,1.282492,2.619123
412,5191,0,4,472,0,0,0,0,0,0,0,1,7,5,10,2,4,6,3,9,8,1.364625,3.203719
413,8341,1,1,294,31,7,1,31,7,1,0,1,5,8,4,2,9,10,3,7,6,1.364625,3.203719
414,1478,0,1,188,17,4,0,13,3,0,1,9,4,2,10,8,1,7,3,5,6,1.195429,3.018514
415,4023,0,2,342,16,3,0,16,3,0,0,7,6,8,10,1,2,3,4,5,9,1.481996,2.338371
416,8500,1,1,330,40,9,1,13,3,0,1,3,9,1,6,8,10,4,2,5,7,1.683464,2.732866
417,1453,0,1,229,13,3,0,14,3,0,1,9,1,3,7,5,4,6,2,8,10,1.082599,2.784213
418,8415,1,4,302,19,5,0,19,5,0,0,7,8,5,3,2,1,10,4,6,9,1.588772,2.499265
419,4375,0,4,253,18,5,0,18,5,0,0,2,4,6,3,1,9,5,10,8,7,2.076807,2.213618
420,9717,1,0,199,30,7,1,30,7,1,0,10,4,2,5,6,9,3,1,8,7,1.563162,2.464216
421,6701,0,3,225,0,0,0,0,0,0,0,4,6,3,10,2,5,7,1,8,9,1.044819,3.21582
422,8306,1,2,280,26,6,1,26,6,1,0,4,5,3,10,6,7,8,1,2,9,1.522849,2.646672
423,5763,0,3,354,1,1,0,1,1,0,0,1,9,5,8,4,2,10,7,6,3,2.574799,1.851261
424,6833,0,2,283,30,7,1,30,7,1,0,6,5,1,7,9,10,8,2,3,4,1.522849,2.646672
425,9295,1,2,196,6,1,0,11,3,0,1,6,4,3,7,1,5,9,2,8,10,1.044819,3.21582
426,8240,1,2,253,27,6,1,27,6,1,0,8,7,4,5,3,2,9,1,6,10,0.87659,3.489366
427,1527,1,1,433,13,3,0,13,3,0,0,9,8,4,7,10,2,3,1,5,6,1.394933,2.737762
428,1937,1,2,281,12,3,0,12,3,0,0,7,4,2,9,10,3,8,1,5,6,1.195429,3.018514
429,1924,1,4,336,26,6,1,27,6,1,1,10,9,4,1,7,2,8,5,3,6,2.066802,1.930117
430,5139,0,1,292,11,3,0,11,3,0,0,2,4,6,5,10,1,8,3,7,9,1.515235,3.006412
431,4169,0,2,206,13,3,0,13,3,0,0,5,4,6,8,2,3,10,1,7,9,0.87659,3.489366
432,9877,1,0,353,31,7,1,31,7,1,0,2,9,3,7,10,4,8,1,5,6,1.683464,2.732866
433,1008,1,1,382,18,5,0,18,5,0,0,5,8,1,9,10,7,6,4,3,2,2.582413,1.49152
434,9443,1,1,234,26,6,1,26,6,1,0,4,7,3,8,2,1,9,5,6,10,1.282492,2.619123
435,5981,0,3,308,29,6,1,29,6,1,0,1,2,7,3,9,10,8,6,4,5,2.114588,1.78201
436,6879,0,2,241,13,3,0,8,3,0,1,4,2,5,7,3,6,10,1,8,9,0.763761,3.255065
437,1103,1,3,308,11,3,0,11,3,0,0,3,7,2,5,10,6,9,1,4,8,1.683464,2.732866
438,6069,0,2,216,26,6,1,26,6,1,0,6,4,5,3,7,1,8,2,9,10,1.501709,2.898656
439,1327,0,2,293,26,6,1,26,6,1,0,6,8,3,4,7,2,9,1,5,10,1.195429,3.018514
440,9610,1,1,166,13,3,0,13,3,0,0,3,8,4,6,1,7,9,2,5,10,1.364625,3.203719
441,1571,1,2,307,18,5,0,18,5,0,0,5,4,8,7,3,2,9,1,6,10,0.87659,3.489366
442,1973,1,3,206,29,6,1,29,6,1,0,4,5,6,8,2,1,9,3,7,10,0.87659,3.489366
443,3331,0,4,244,13,3,0,12,3,0,1,5,3,4,6,1,7,9,2,8,10,0.763761,3.255065
444,9828,1,2,198,26,6,1,26,6,1,0,4,7,3,5,2,6,10,1,8,9,1.044819,3.21582
445,9946,1,1,274,8,3,0,13,3,0,1,8,6,1,9,10,4,5,2,3,7,1.522849,2.646672
446,4393,0,2,279,13,3,0,14,3,0,1,6,5,3,7,2,4,9,1,8,10,1.044819,3.21582
447,5717,0,3,262,14,3,0,14,3,0,0,7,4,2,9,10,6,3,1,8,5,1.563162,2.464216
448,9767,1,2,179,18,5,0,18,5,0,0,2,4,7,5,6,3,8,1,9,10,1.515235,3.006412
449,8209,1,2,303,18,5,0,14,3,0,1,6,3,8,9,1,7,4,2,5,10,0.763761,3.255065
450,5653,0,2,286,26,6,1,26,6,1,0,4,7,1,8,9,10,5,2,3,6,1.522849,2.646672
451,8830,1,2,178,14,3,0,14,3,0,0,6,1,5,8,10,4,2,3,7,9,1.282103,2.50346
452,1228,1,1,329,14,3,0,14,3,0,0,5,8,4,3,10,9,7,2,1,6,1.82913,2.526814
453,9481,1,1,219,4,1,0,4,1,0,0,6,2,5,7,3,10,8,1,4,9,0.763761,3.255065
454,3715,0,2,244,11,3,0,13,3,0,1,5,6,3,9,2,8,7,1,4,10,1.044819,3.21582
455,6009,0,2,434,39,9,1,12,3,0,1,5,8,3,6,9,10,4,2,1,7,1.522849,2.646672
456,2002,1,2,244,26,6,1,12,3,0,1,7,9,6,4,5,1,10,3,2,8,1.35462,2.920218
457,5095,0,2,459,34,7,1,13,3,0,1,6,1,2,7,3,4,8,5,10,9,1.169662,2.384822
458,8675,1,1,262,34,7,1,39,9,1,1,4,3,5,9,10,1,7,2,6,8,0.914371,3.057759
459,10060,1,2,293,27,6,1,26,6,1,1,1,8,5,4,3,2,10,7,6,9,1.602298,2.607022
460,8849,1,2,244,8,3,0,12,3,0,1,7,8,3,6,1,2,9,5,4,10,1.282492,2.619123
461,1529,1,1,246,27,6,1,27,6,1,0,6,7,3,8,2,5,10,1,4,9,1.044819,3.21582
462,3661,0,2,309,13,3,0,14,3,0,1,8,5,6,4,3,2,9,1,7,10,0.87659,3.489366
463,6133,0,0,328,39,9,1,39,9,1,0,2,5,7,6,3,4,10,1,8,9,1.364625,3.203719
464,5585,0,2,206,16,3,0,16,3,0,0,4,8,2,3,6,5,9,1,7,10,1.669938,2.62511
465,6497,0,2,391,12,3,0,14,3,0,1,7,5,4,3,2,6,9,1,8,10,1.3511,3.095963
466,1294,0,2,255,17,4,0,13,3,0,1,5,8,4,7,2,3,10,1,6,9,0.87659,3.489366
467,7083,0,2,266,39,9,1,13,3,0,1,5,4,8,6,2,1,10,3,9,7,0.87659,3.489366
468,9006,1,2,273,13,3,0,13,3,0,0,3,9,2,4,6,10,8,1,5,7,1.683464,2.732866
469,8947,1,1,181,31,7,1,31,7,1,0,1,8,7,3,2,6,4,5,9,10,2.076807,2.213618
470,3041,0,2,249,13,3,0,13,3,0,0,2,1,3,6,4,5,9,7,8,10,1.808307,1.901868
471,8774,1,1,258,2,1,0,2,1,0,0,1,8,7,2,5,10,4,9,3,6,2.554838,1.644469
472,1553,1,2,400,26,6,1,13,3,0,1,8,1,7,10,4,3,5,2,6,9,0.914371,3.057759
473,4045,0,3,341,4,1,0,4,1,0,0,1,3,8,2,10,5,9,6,7,4,2.114588,1.78201
474,6921,0,2,309,14,3,0,14,3,0,0,9,6,3,8,2,4,5,1,7,10,1.044819,3.21582
475,1988,1,1,191,14,3,0,33,7,1,1,5,1,7,4,10,2,3,6,8,9,1.519776,1.906763
476,4111,0,2,257,31,7,1,29,6,1,1,8,2,9,4,5,3,7,1,6,10,0.914371,3.057759
477,8246,1,1,290,13,3,0,13,3,0,0,5,2,4,8,10,6,3,1,7,9,1.282103,2.50346
478,6439,0,2,207,8,3,0,8,3,0,0,4,2,3,9,6,7,8,1,5,10,1.082599,2.784213
479,1193,0,0,202,13,3,0,13,3,0,0,6,5,3,7,9,1,4,2,10,8,1.195429,3.018514
480,5477,0,3,231,13,3,0,26,6,1,1,1,6,3,2,10,8,9,5,4,7,2.395646,1.742765
481,5455,0,3,280,18,5,0,18,5,0,0,8,6,5,4,2,3,9,1,7,10,0.87659,3.489366
482,6989,0,2,274,14,3,0,14,3,0,0,6,3,5,7,2,4,8,1,9,10,0.763761,3.255065
483,3149,0,3,222,0,0,0,0,0,0,0,3,8,2,4,6,7,9,1,5,10,1.683464,2.732866
484,8529,1,2,358,16,3,0,13,3,0,1,8,3,6,7,1,5,4,2,9,10,0.763761,3.255065
485,3557,0,0,338,13,3,0,13,3,0,0,2,4,1,10,9,8,6,3,5,7,1.683464,2.732866
